map_id,map_user_id,map_topic_id,map_folder_id,map_read_time,map_user_active,map_user_banned,map_has_unread,map_is_system,map_is_starter,map_left_time,map_ignore_notification,map_last_topic_reply
6561,1730,3270,myconvo,0,1,0,1,0,0,0,0,1427301622
6563,236,3271,myconvo,0,1,0,1,0,0,0,0,1427375110
6564,7945,3271,myconvo,1427328723,0,0,1,0,0,0,0,1427375110
6565,9174,3271,myconvo,1429088904,0,0,0,0,0,0,0,1427375110
6566,140,3271,myconvo,0,1,0,1,0,0,0,0,1427375110
6567,7543,3271,myconvo,1428517569,1,0,0,0,0,0,0,1427375110
6569,9288,3272,myconvo,1427372129,1,0,0,0,0,0,0,1427363560
6570,9267,3272,myconvo,1427363561,1,0,0,0,1,0,0,1427363560
6571,1,3273,myconvo,1427402248,0,0,0,0,0,0,0,1427402030
6572,9267,3273,myconvo,1427402032,1,0,0,0,1,0,0,1427402030
6573,1,3274,myconvo,1427433143,0,0,0,0,0,0,0,1427433142
6574,9300,3274,myconvo,1432947525,1,0,0,0,1,0,0,1427433142
6575,8346,3275,myconvo,1427683308,1,0,1,0,0,0,0,1427692890
6576,1,3275,myconvo,1427692891,0,0,0,0,1,0,0,1427692890
6577,2170,3276,myconvo,1427551957,1,0,0,0,0,0,0,1427536495
6578,1558,3276,myconvo,1427536496,1,0,0,0,1,0,0,1427536495
6579,8018,3277,myconvo,1427881045,1,0,0,0,0,0,0,1427716138
6580,1,3277,myconvo,1427742085,0,0,0,0,1,0,0,1427716138
6581,9288,3278,myconvo,1429637641,1,0,0,0,0,0,0,1427564269
6582,9267,3278,myconvo,1427564270,1,0,0,0,1,0,0,1427564269
6583,9353,3279,myconvo,1427578008,1,0,0,0,0,0,0,1427576956
6584,9288,3279,myconvo,1427579614,1,0,0,0,1,0,0,1427576956
6585,1,3280,myconvo,1444325883,0,0,0,0,0,0,0,1431207132
6586,9353,3280,myconvo,1433527119,1,0,0,0,1,0,0,1431207132
6589,6113,3282,myconvo,1455854193,1,0,0,0,0,0,0,1428261701
6590,7424,3282,myconvo,1428264226,0,0,0,0,1,0,0,1428261701
6591,1,3283,myconvo,1455624558,1,0,0,0,0,0,0,1454893408
6592,283,3283,myconvo,1454893515,1,0,0,0,1,0,0,1454893408
6593,6237,3284,myconvo,1428624073,1,0,0,0,0,0,0,1428570593
6594,8018,3284,myconvo,1428416957,1,0,1,0,0,0,0,1428570593
6595,8346,3284,myconvo,1428570597,1,0,0,0,1,0,0,1428570593
6598,1,3286,myconvo,1431182753,0,0,0,0,0,0,0,1427911256
6599,9326,3286,myconvo,1429650503,1,0,0,0,1,0,0,1427911256
6600,2170,3287,myconvo,1439601042,1,0,0,0,0,0,0,1439591139
6601,9353,3287,myconvo,1443889858,1,0,0,0,1,0,0,1439591139
6602,7816,3288,myconvo,1428474017,1,0,0,0,0,0,0,1428472849
6603,9144,3288,myconvo,1428494842,1,0,0,0,1,0,0,1428472849
6604,175,3289,myconvo,1429050498,1,0,0,0,0,0,0,1429010335
6605,9174,3289,myconvo,1429170683,0,0,0,0,1,0,0,1429010335
6606,9367,3290,myconvo,1428109622,1,0,0,0,0,0,0,1428106064
6607,7600,3290,myconvo,1428106064,0,0,0,0,1,0,0,1428106064
6608,6310,3291,myconvo,1429939605,1,0,0,0,0,0,0,1428460120
6609,3491,3291,myconvo,1439744961,0,0,0,0,1,0,0,1428460120
6610,175,3292,myconvo,1430956249,1,0,0,0,0,0,0,1430956248
6611,6306,3292,myconvo,1431324259,1,0,0,0,1,0,0,1430956248
6612,7481,3293,myconvo,1433028298,1,0,0,0,0,0,0,1428359120
6613,6168,3293,myconvo,1428360061,1,0,0,0,1,0,0,1428359120
6614,7424,3294,myconvo,1434699474,0,0,0,0,0,0,0,1434699314
6615,9144,3294,myconvo,1436184578,1,0,0,0,1,0,0,1434699314
6616,6168,3295,myconvo,1428525327,1,0,0,0,0,0,0,1428525154
6617,9194,3295,myconvo,1428525154,1,0,0,0,1,0,0,1428525154
6618,8346,3296,myconvo,1431230566,1,0,0,0,0,0,0,1431230564
6619,8018,3296,myconvo,0,1,0,1,0,0,0,0,1431230564
6620,6237,3296,myconvo,1432600465,1,0,0,0,1,0,0,1431230564
6621,9373,3297,myconvo,1429751025,1,0,0,0,0,0,0,1429229735
6622,7600,3297,myconvo,1429245959,0,0,0,0,1,0,0,1429229735
6625,6260,3299,myconvo,1430069104,1,0,0,0,0,0,0,1430062635
6626,7962,3299,myconvo,1430062637,0,0,0,0,1,0,0,1430062635
6627,2306,3300,myconvo,1428773398,1,0,0,0,0,0,0,1428723573
6628,1558,3300,myconvo,1428723574,1,0,0,0,1,0,0,1428723573
6629,7600,3301,myconvo,1428878338,0,0,0,0,0,0,0,1428850193
6630,8343,3301,myconvo,1428850193,1,0,0,0,1,0,0,1428850193
6633,6260,3303,myconvo,1430997069,1,0,0,0,0,0,0,1429089366
6634,9174,3303,myconvo,1429089366,0,0,0,0,1,0,0,1429089366
6635,8133,3304,myconvo,1438085447,1,0,0,0,0,0,0,1429113671
6636,9174,3304,myconvo,1429113671,0,0,0,0,1,0,0,1429113671
6637,9388,3305,myconvo,1443023444,1,0,0,0,0,0,0,1443012379
6638,9112,3305,myconvo,1443018711,0,0,0,0,1,0,0,1443012379
6641,1,3307,myconvo,1429294592,0,0,0,0,0,0,0,1429293409
6642,9186,3307,myconvo,1429293410,1,0,0,0,1,0,0,1429293409
6653,9326,3313,myconvo,1429650531,1,0,0,0,0,0,0,1429650530
6655,6168,3314,myconvo,1429739131,1,0,0,0,0,0,0,1429736239
6656,6113,3314,myconvo,1429736240,1,0,0,0,1,0,0,1429736239
6657,7643,3315,myconvo,1440614429,1,0,0,0,0,0,0,1440611615
6658,6113,3315,myconvo,1453609722,1,0,0,0,1,0,0,1440611615
6659,1558,3316,myconvo,1429913860,1,0,0,0,0,0,0,1429814346
6660,7600,3316,myconvo,1429814758,0,0,0,0,1,0,0,1429814346
6661,6165,3317,myconvo,1430647309,1,0,0,0,0,0,0,1430647308
6662,1,3317,myconvo,1430648391,0,0,0,0,1,0,0,1430647308
6663,7424,3318,myconvo,1430029660,0,0,0,0,0,0,0,1430026607
6664,6113,3318,myconvo,1455854231,1,0,0,0,1,0,0,1430026607
6667,7816,3320,myconvo,1430203173,1,0,0,0,0,0,0,1430202759
6668,6113,3320,myconvo,1455854246,1,0,0,0,1,0,0,1430202759
6669,1,3321,myconvo,1430504209,0,0,0,0,0,0,0,1430503600
6670,283,3321,myconvo,1430503602,1,0,0,0,1,0,0,1430503600
6671,164,3322,myconvo,1430592519,1,0,0,0,0,0,0,1430414343
6672,9393,3322,myconvo,1430680515,0,0,0,0,1,0,0,1430414343
6673,4151,3323,myconvo,1431754516,1,0,0,0,0,0,0,1430349135
6674,7962,3323,myconvo,1430349135,0,0,0,0,1,0,0,1430349135
6677,4,3325,myconvo,1436650667,1,0,0,0,0,0,0,1430403124
6678,7962,3325,myconvo,1430403126,0,0,0,0,1,0,0,1430403124
6681,7508,3327,myconvo,1430415978,1,0,0,0,0,0,0,1430389238
6682,9393,3327,myconvo,1430680371,0,0,0,0,1,0,0,1430389238
6683,7636,3328,myconvo,1433276458,1,0,0,0,0,0,0,1431684325
6684,6269,3328,myconvo,1431685351,1,0,0,0,1,0,0,1431684325
6685,4151,3329,myconvo,1458101467,1,0,0,0,0,0,0,1431756782
6686,1,3329,myconvo,1441615536,1,0,0,0,1,0,0,1431756782
6689,7424,3331,myconvo,1431328096,0,0,0,0,0,0,0,1430647226
6690,3491,3331,myconvo,1439744662,1,0,0,0,1,0,0,1430647226
6691,9334,3332,myconvo,1430584605,1,0,0,0,0,0,0,1430580890
6692,9422,3332,myconvo,1430652001,1,0,0,0,1,0,0,1430580890
6693,9384,3333,myconvo,1430688420,1,0,0,0,0,0,0,1430688419
6694,9304,3333,myconvo,1443027091,1,0,0,0,1,0,0,1430688419
6695,9334,3334,myconvo,1430646211,1,0,0,0,0,0,0,1430646210
6696,9422,3334,myconvo,1430652008,1,0,0,0,1,0,0,1430646210
6699,9322,3336,myconvo,1430686047,0,0,0,0,0,0,0,1430685792
6700,28,3336,myconvo,1430686206,1,0,0,0,1,0,0,1430685792
6701,7508,3337,myconvo,1430683821,1,0,0,0,0,0,0,1430680496
6702,9393,3337,myconvo,1431031510,0,0,0,0,1,0,0,1430680496
6703,164,3338,myconvo,0,1,0,1,0,0,0,0,1430680609
6704,9393,3338,myconvo,1431349444,0,0,0,0,1,0,0,1430680609
6705,7346,3339,myconvo,1431352426,0,0,0,0,0,0,0,1430686490
6706,7986,3339,myconvo,1430802997,1,0,0,0,1,0,0,1430686490
6707,6306,3340,myconvo,1430763284,1,0,0,0,0,0,0,1430763283
6708,9393,3340,myconvo,1430780309,0,0,0,0,1,0,0,1430763283
6709,6274,3341,myconvo,1430960331,1,0,0,0,0,0,0,1430780049
6710,2075,3341,myconvo,1430780049,0,0,0,0,1,0,0,1430780049
6711,6306,3342,myconvo,1432340679,1,0,0,0,0,0,0,1431350068
6712,9393,3342,myconvo,1432074633,0,0,0,0,1,0,0,1431350068
6713,2075,3343,myconvo,1430782888,1,0,1,0,0,0,0,1430782912
6714,7600,3343,myconvo,1430949436,0,0,0,0,1,0,0,1430782912
6715,1558,3344,myconvo,1430800543,1,0,0,0,0,0,0,1430799157
6716,6269,3344,myconvo,1430799158,1,0,0,0,1,0,0,1430799157
6721,2075,3347,myconvo,1430949464,1,0,0,0,0,0,0,1430949463
6722,6274,3347,myconvo,1430960356,1,0,0,0,1,0,0,1430949463
6723,9112,3348,myconvo,1430965972,0,0,0,0,0,0,0,1430965971
6724,6113,3348,myconvo,1455854292,1,0,0,0,1,0,0,1430965971
6725,7,3349,myconvo,1430956184,1,0,0,0,0,0,0,1430941848
6726,150,3349,myconvo,1431630745,1,0,0,0,1,0,0,1430941848
6729,7424,3351,myconvo,1430972285,0,0,0,0,0,0,0,1430972283
6730,6269,3351,myconvo,1431091322,1,0,0,0,1,0,0,1430972283
6731,150,3352,myconvo,1431722129,1,0,0,0,0,0,0,1431608785
6732,9174,3352,myconvo,1431682163,0,0,0,0,1,0,0,1431608785
6733,1,3353,myconvo,1444325855,0,0,0,0,0,0,0,1431197934
6734,7636,3353,myconvo,1431201953,1,0,0,0,1,0,0,1431197934
6735,7424,3354,myconvo,1431395590,1,0,0,0,0,0,0,1431390734
6736,9144,3354,myconvo,1436997498,1,0,0,0,0,0,0,1431390734
6737,7816,3354,myconvo,1431555643,1,0,0,0,0,0,0,1431390734
6738,2220,3354,myconvo,1431390735,1,0,0,0,0,0,0,1431390734
6739,6231,3354,myconvo,1431248975,1,0,1,0,0,0,0,1431390734
6740,8346,3354,myconvo,1431230274,1,0,1,0,0,0,0,1431390734
6741,6113,3354,myconvo,1431398780,1,0,0,0,0,0,0,1431390734
6742,1,3354,myconvo,1437088230,0,0,0,0,1,0,0,1431390734
6745,1,3356,myconvo,1431450172,0,0,0,0,0,0,0,1431417569
6746,9475,3356,myconvo,1431417571,1,0,0,0,1,0,0,1431417569
6747,9475,3357,myconvo,1431338862,1,0,0,0,0,0,0,1431320029
6748,7636,3357,myconvo,1431368183,1,0,0,0,1,0,0,1431320029
6749,9144,3358,myconvo,1431302800,1,0,0,0,0,0,0,1431302752
6750,6113,3358,myconvo,1453849767,1,0,0,0,1,0,0,1431302752
6751,6306,3359,myconvo,1432340908,1,0,0,0,0,0,0,1431362779
6752,9393,3359,myconvo,1432169144,0,0,0,0,1,0,0,1431362779
6753,9475,3360,myconvo,1431641837,1,0,0,0,0,0,0,1431641835
6754,6249,3360,myconvo,1451239687,0,0,0,0,1,0,0,1431641835
6759,9475,3363,myconvo,1431472995,1,0,0,0,0,0,0,1431470917
6760,7346,3363,myconvo,1431470920,1,0,0,0,1,0,0,1431470917
6761,9475,3364,myconvo,1445211959,1,0,0,0,0,0,0,1431506911
6763,2170,3365,myconvo,1431722841,1,0,0,0,0,0,0,1431722114
6764,150,3365,myconvo,1431722116,1,0,0,0,1,0,0,1431722114
6766,958,3366,myconvo,1437305624,1,0,0,0,1,0,0,1431597888
6767,9481,3367,myconvo,1431558518,1,0,0,0,0,0,0,1431558517
6768,2170,3367,myconvo,1431560527,1,0,0,0,1,0,0,1431558517
6769,132,3368,myconvo,1431685222,0,0,0,0,0,0,0,1431639267
6770,9478,3368,myconvo,1439061151,1,0,0,0,1,0,0,1431639267
6771,2306,3369,myconvo,1431708514,1,0,0,0,0,0,0,1431680729
6772,9478,3369,myconvo,1431700431,1,0,0,0,1,0,0,1431680729
6773,505,3370,myconvo,1455561265,1,0,0,0,0,0,0,1431665169
6774,7600,3370,myconvo,1431665169,0,0,0,0,1,0,0,1431665169
6777,9486,3372,myconvo,1432091158,0,0,0,0,0,0,0,1432044032
6778,7986,3372,myconvo,1432094907,1,0,0,0,1,0,0,1432044032
6779,7346,3373,myconvo,1431814739,0,0,0,0,0,0,0,1431814737
6780,7986,3373,myconvo,1431901265,1,0,0,0,1,0,0,1431814737
6783,6306,3375,myconvo,1432340707,1,0,0,0,0,0,0,1431818032
6784,9393,3375,myconvo,1432169129,0,0,0,0,1,0,0,1431818032
6785,6306,3376,myconvo,0,1,0,1,0,0,0,0,1431820547
6786,175,3376,myconvo,1431820547,1,0,0,0,1,0,0,1431820547
6787,2220,3377,myconvo,1431997601,1,0,0,0,0,0,0,1431997600
6788,7986,3377,myconvo,1432094933,1,0,0,0,1,0,0,1431997600
6789,8736,3378,myconvo,1431917849,1,0,0,0,0,0,0,1431916577
6790,6113,3378,myconvo,1438975966,1,0,0,0,1,0,0,1431916577
6794,2170,3380,myconvo,1432494260,1,0,0,0,1,0,0,1431923167
6797,7424,3382,myconvo,1434415374,1,0,0,0,0,0,0,1434415373
6798,6278,3382,myconvo,1434732051,1,0,0,0,1,0,0,1434415373
6803,8736,3385,myconvo,1432174719,1,0,0,0,0,0,0,1432169283
6804,7643,3385,myconvo,1447613486,1,0,0,0,1,0,0,1432169283
6805,8165,3386,myconvo,1432318807,1,0,0,0,0,0,0,1432317174
6806,7719,3386,myconvo,1432349432,1,0,0,0,1,0,0,1432317174
6807,2170,3387,myconvo,1432219089,1,0,0,0,0,0,0,1432207250
6808,283,3387,myconvo,1434728826,1,0,0,0,1,0,0,1432207250
6810,9475,3388,myconvo,1432278362,1,0,0,0,1,0,0,1432149179
6813,6113,3390,myconvo,1432177294,1,0,0,0,0,0,0,1432175625
6814,8736,3390,myconvo,1432177093,1,0,0,0,1,0,0,1432175625
6815,1558,3391,myconvo,1432181585,1,0,0,0,0,0,0,1432172478
6816,6168,3391,myconvo,1432172478,1,0,0,0,1,0,0,1432172478
6817,1558,3392,myconvo,1432181620,1,0,0,0,0,0,0,1432181619
6818,6168,3392,myconvo,1432181929,1,0,0,0,1,0,0,1432181619
6821,9343,3394,myconvo,1442173249,1,0,0,0,0,0,0,1432237215
6822,9475,3394,myconvo,1432237216,1,0,0,0,1,0,0,1432237215
6823,9334,3395,myconvo,1432384329,1,0,0,0,0,0,0,1432384328
6824,9288,3395,myconvo,1432397709,1,0,0,0,1,0,0,1432384328
6827,9393,3397,myconvo,1432322299,0,0,0,0,0,0,0,1432322273
6828,175,3397,myconvo,1432354570,1,0,0,0,1,0,0,1432322273
6831,9393,3399,myconvo,1442440414,0,0,0,0,0,0,0,1435349707
6832,6306,3399,myconvo,1435303774,1,0,1,0,1,0,0,1435349707
6835,2170,3401,myconvo,1432404030,1,0,0,0,0,0,0,1432402879
6836,9486,3401,myconvo,1432407746,1,0,0,0,1,0,0,1432402879
6837,9335,3402,myconvo,1432406627,1,0,0,0,0,0,0,1432406552
6838,6113,3402,myconvo,1453609782,0,0,0,0,1,0,0,1432406552
6839,6113,3403,myconvo,1453849784,1,0,0,0,0,0,0,1432531876
6840,2170,3403,myconvo,1432586282,1,0,0,0,1,0,0,1432531876
6841,2170,3404,myconvo,1437079805,1,0,0,0,0,0,0,1436931188
6842,7903,3404,myconvo,1457855215,1,0,0,0,1,0,1,1436931188
6851,6113,3409,myconvo,1455856040,1,0,0,0,0,0,0,1432963293
6852,7424,3409,myconvo,1432963295,0,0,0,0,1,0,0,1432963293
6853,7424,3410,myconvo,1456011640,1,0,0,0,0,0,0,1436495074
6854,7816,3410,myconvo,1440617361,1,0,0,0,1,0,0,1436495074
6857,7816,3412,myconvo,1432842493,1,0,0,0,0,0,0,1432840470
6858,9174,3412,myconvo,1432844081,0,0,0,0,1,0,0,1432840470
6859,9174,3413,myconvo,1440363393,0,0,0,0,0,0,0,1439694475
6860,353,3413,myconvo,1445209147,1,0,0,0,1,0,0,1439694475
6861,8232,3414,myconvo,1436632771,0,0,0,0,0,0,0,1433045881
6862,6155,3414,myconvo,1433045909,1,0,0,0,1,0,0,1433045881
6863,287,3415,myconvo,1433100382,1,0,0,0,0,0,0,1433100381
6864,168,3415,myconvo,1442722734,1,0,0,0,1,0,0,1433100381
6865,1558,3416,myconvo,1433109535,1,0,0,0,0,0,0,1433107957
6866,9393,3416,myconvo,1433108675,0,0,0,0,1,0,0,1433107957
6869,9475,3418,myconvo,1433199879,1,0,0,0,0,0,0,1433199326
6870,9393,3418,myconvo,1433296360,0,0,0,0,1,0,0,1433199326
6871,9497,3419,myconvo,1433282516,1,0,0,0,0,0,0,1433222321
6872,9503,3419,myconvo,1433234964,0,0,0,0,1,0,0,1433222321
6873,8133,3420,myconvo,1438080725,1,0,0,0,0,0,0,1433233293
6874,9503,3420,myconvo,1433566183,0,0,0,0,1,0,0,1433233293
6879,2170,3423,myconvo,1433306764,1,0,0,0,0,0,0,1433306763
6880,168,3423,myconvo,1433391526,1,0,0,0,1,0,0,1433306763
6881,7719,3424,myconvo,1433383752,1,0,0,0,0,0,0,1433380085
6882,1558,3424,myconvo,1445757205,1,0,0,0,1,0,0,1433380085
6883,7816,3425,myconvo,1433384507,1,0,0,0,0,0,0,1433384504
6884,7600,3425,myconvo,1433744955,0,0,0,0,1,0,0,1433384504
6885,9491,3426,myconvo,1439137154,1,0,0,0,0,0,0,1437650519
6886,9174,3426,myconvo,1437650520,0,0,0,0,1,0,0,1437650519
6887,9496,3427,myconvo,1433497255,1,0,0,0,0,0,0,1433497039
6888,2306,3427,myconvo,1433497040,1,0,0,0,1,0,0,1433497039
6891,7816,3429,myconvo,1433479687,1,0,0,0,0,0,0,1433479684
6892,6113,3429,myconvo,1455856015,1,0,0,0,1,0,0,1433479684
6893,6359,3430,myconvo,1442782073,1,0,0,0,0,0,0,1442781931
6894,7643,3430,myconvo,1447613451,1,0,0,0,1,0,0,1442781931
6895,6260,3431,myconvo,1440010009,1,0,0,0,0,0,0,1433686187
6896,7962,3431,myconvo,1438617044,0,0,0,0,1,0,0,1433686187
6897,7757,3432,myconvo,1433557869,1,0,0,0,0,0,0,1433550883
6898,9393,3432,myconvo,1433618837,0,0,0,0,1,0,0,1433550883
6899,267,3433,myconvo,0,1,0,1,0,0,0,0,1433588048
6900,9174,3433,myconvo,1433588048,0,0,0,0,1,0,0,1433588048
6901,6269,3434,myconvo,1433653296,1,0,0,0,0,0,0,1433642570
6902,9393,3434,myconvo,1433775960,0,0,0,0,1,0,0,1433642570
6903,1,3435,myconvo,1433705219,0,0,0,0,0,0,0,1433705218
6904,7757,3435,myconvo,1433705302,1,0,0,0,1,0,0,1433705218
6907,7816,3437,myconvo,1443505361,1,0,0,0,0,0,0,1443491809
6908,7643,3437,myconvo,1443491810,1,0,0,0,1,0,0,1443491809
6909,1,3438,myconvo,1433889060,0,0,0,0,0,0,0,1433855345
6910,9497,3438,myconvo,1433855345,1,0,0,0,1,0,0,1433855345
6911,3711,3439,myconvo,0,1,0,1,0,0,0,0,1433876730
6912,1,3439,myconvo,1433876730,0,0,0,0,1,0,0,1433876730
6913,7600,3440,myconvo,1435584246,0,0,0,0,0,0,0,1433883773
6914,9514,3440,myconvo,1433883815,1,0,0,0,1,0,0,1433883773
6917,7730,3442,myconvo,1433894090,1,0,0,0,0,0,0,1433889086
6918,9393,3442,myconvo,1433943664,0,0,0,0,1,0,0,1433889086
6919,1,3443,myconvo,1433889100,0,0,0,0,0,0,0,1433888669
6920,9497,3443,myconvo,1434027245,1,0,0,0,1,0,0,1433888669
6921,2170,3444,myconvo,1434003330,1,0,0,0,0,0,0,1434002846
6922,7816,3444,myconvo,1434587815,1,0,0,0,1,0,0,1434002846
6923,7816,3445,myconvo,1434144242,1,0,0,0,0,0,0,1434026225
6924,7600,3445,myconvo,1434026226,0,0,0,0,1,0,0,1434026225
6925,9334,3446,myconvo,1448039067,1,0,0,0,0,0,0,1434219455
6926,9512,3446,myconvo,1435234104,1,0,0,0,1,0,0,1434219455
6927,9517,3447,myconvo,1434324805,1,0,0,0,0,0,0,1434324804
6928,9512,3447,myconvo,1434375321,1,0,0,0,1,0,0,1434324804
6929,7600,3448,myconvo,1435275058,0,0,0,0,0,0,0,1434243737
6930,7757,3448,myconvo,1445628971,1,0,0,0,1,0,0,1434243737
6931,1,3449,myconvo,1434283995,0,0,0,0,0,0,0,1434283994
6932,7508,3449,myconvo,1434284646,1,0,0,0,1,0,0,1434283994
6933,6144,3450,myconvo,1435185721,1,0,0,0,0,0,0,1435185720
6934,9491,3450,myconvo,1435298572,1,0,0,0,1,0,0,1435185720
6935,7816,3451,myconvo,1436192099,1,0,0,0,0,0,0,1436192098
6936,1,3451,myconvo,1436202401,0,0,0,0,1,0,0,1436192098
7275,9503,3621,myconvo,1435611531,1,0,0,0,0,0,0,1435550717
7276,6113,3621,myconvo,1453851098,1,0,0,0,1,0,0,1435550717
7515,1,3741,myconvo,1434368525,0,0,0,0,0,0,0,1434368524
7516,6260,3741,myconvo,1450730303,1,0,0,0,1,0,0,1434368524
7621,9497,3794,myconvo,1434782336,1,0,0,0,0,0,0,1434482154
7622,8650,3794,myconvo,1434482154,1,0,0,0,1,0,0,1434482154
7623,6113,3795,myconvo,1455861729,1,0,0,0,0,0,0,1434525113
7624,7424,3795,myconvo,1434525170,0,0,0,0,1,0,0,1434525113
7625,6168,3796,myconvo,1434526100,1,0,0,0,0,0,0,1434525535
7626,6113,3796,myconvo,1453610016,0,0,0,0,1,0,0,1434525535
7627,7424,3797,myconvo,1435369425,0,0,1,0,0,0,0,1435374391
7628,6113,3797,myconvo,1455855913,1,0,0,0,1,0,0,1435374391
7629,7424,3798,myconvo,1434826333,0,0,0,0,0,0,0,1434826332
7630,6113,3798,myconvo,1455856079,1,0,0,0,1,0,0,1434826332
7631,1,3799,myconvo,1444325974,1,0,0,0,0,0,0,1434819872
7632,8102,3799,myconvo,1434819873,1,0,0,0,1,0,0,1434819872
7633,1,3800,myconvo,1434783725,0,0,0,0,0,0,0,1434782469
7634,9497,3800,myconvo,1434782469,1,0,0,0,1,0,0,1434782469
7635,4,3801,myconvo,1435714473,1,0,0,0,0,0,0,1435691649
7636,9503,3801,myconvo,1435691651,1,0,0,0,1,0,0,1435691649
7639,1558,3803,myconvo,1445117390,1,0,0,0,0,0,0,1435267810
7640,9503,3803,myconvo,1435267812,0,0,0,0,1,0,0,1435267810
7645,1,3806,myconvo,1444326159,0,0,0,0,0,0,0,1443047664
7646,9288,3806,myconvo,1447626956,1,0,0,0,1,0,0,1443047664
7649,9503,3808,myconvo,1435546626,1,0,0,0,0,0,0,1435533721
7650,7816,3808,myconvo,1435540600,1,0,0,0,1,0,0,1435533721
7651,7424,3809,myconvo,1435303814,0,0,1,0,0,0,0,1435479785
7652,9503,3809,myconvo,1453001428,1,0,0,0,1,0,0,1435479785
7653,1558,3810,myconvo,1435299274,1,0,0,0,0,0,0,1435273206
7654,8232,3810,myconvo,1435344626,0,0,0,0,1,0,0,1435273206
7655,2075,3811,myconvo,0,1,0,1,0,0,0,0,1435318265
7656,7424,3811,myconvo,1435318265,0,0,0,0,1,0,0,1435318265
7657,7643,3812,myconvo,1447615821,1,0,0,0,0,0,0,1443738676
7658,7481,3812,myconvo,1443738677,1,0,0,0,1,0,0,1443738676
7663,1558,3815,myconvo,1435389048,1,0,0,0,0,0,0,1435369179
7664,9112,3815,myconvo,1435369179,0,0,0,0,1,0,0,1435369179
7665,9531,3816,myconvo,1435834591,0,0,0,0,0,0,0,1435834590
7666,9503,3816,myconvo,1435859467,1,0,0,0,1,0,0,1435834590
7667,7816,3817,myconvo,1435704044,1,0,1,0,0,0,0,1435834614
7668,9531,3817,myconvo,1435834615,0,0,0,0,1,0,0,1435834614
7669,2075,3818,myconvo,1449107939,1,0,0,0,0,0,0,1435455267
7670,68,3818,myconvo,1435455279,1,0,0,0,1,0,0,1435455267
7671,6359,3819,myconvo,1435476585,1,0,0,0,0,0,0,1435473970
7672,9503,3819,myconvo,1435473972,1,0,0,0,1,0,0,1435473970
7673,1558,3820,myconvo,1445757207,1,0,0,0,0,0,0,1435527925
7674,9503,3820,myconvo,1435535294,1,0,0,0,1,0,0,1435527925
7675,6165,3821,myconvo,1436279351,1,0,0,0,0,0,0,1436279350
7676,6149,3821,myconvo,1445526085,1,0,0,0,1,0,0,1436279350
7679,7816,3823,myconvo,1435807666,1,0,1,0,0,0,0,1435807992
7680,9503,3823,myconvo,1435814287,1,0,0,0,1,0,0,1435807992
7681,6168,3824,myconvo,1435595087,1,0,0,0,0,0,0,1435595085
7682,7643,3824,myconvo,1447613470,1,0,0,0,1,0,0,1435595085
7683,7816,3825,myconvo,1436485536,1,0,0,0,0,0,0,1436480671
7684,6237,3825,myconvo,1445394972,1,0,0,0,1,0,0,1436480671
7689,9112,3828,myconvo,1435623700,0,0,0,0,0,0,0,1435608432
7690,9503,3828,myconvo,1435627867,1,0,0,0,1,0,0,1435608432
7691,9535,3829,myconvo,1435930435,1,0,0,0,0,0,0,1435799855
7692,9503,3829,myconvo,1435814289,1,0,0,0,1,0,0,1435799855
7693,2170,3830,myconvo,1435624493,1,0,0,0,0,0,0,1435622922
7694,9503,3830,myconvo,1435622924,1,0,0,0,1,0,0,1435622922
7695,1,3831,myconvo,1444326010,0,0,0,0,0,0,0,1436847033
7696,2392,3831,myconvo,1436847034,1,0,0,0,1,0,0,1436847033
7697,7424,3832,myconvo,1435864680,0,0,0,0,0,0,0,1435799973
7698,9503,3832,myconvo,1453001430,1,0,0,0,1,0,0,1435799973
7699,9531,3833,myconvo,1435817325,0,0,0,0,0,0,0,1435817324
7700,9503,3833,myconvo,1435817396,1,0,0,0,1,0,0,1435817324
7701,7424,3834,myconvo,1435865263,0,0,1,0,0,0,0,1435865609
7702,9503,3834,myconvo,1453001434,1,0,0,0,1,0,0,1435865609
7705,7636,3836,myconvo,1443036033,1,0,0,0,0,0,0,1442985797
7706,7643,3836,myconvo,1455718006,0,0,0,0,1,0,0,1442985797
7707,9446,3837,myconvo,1440025228,1,0,0,0,0,0,0,1440025226
7708,7643,3837,myconvo,1440026326,1,0,0,0,1,0,0,1440025226
7709,1558,3838,myconvo,1445757208,1,0,0,0,0,0,0,1435940192
7710,9503,3838,myconvo,1435944811,0,0,0,0,1,0,0,1435940192
7713,6122,3840,myconvo,1440512748,1,0,0,0,0,0,0,1440445056
7714,6113,3840,myconvo,1455857084,1,0,0,0,1,0,0,1440445056
7715,274,3841,myconvo,1441001902,1,0,0,0,0,0,0,1441001901
7716,6113,3841,myconvo,1441223426,1,0,0,0,1,0,0,1441001901
7717,7719,3842,myconvo,1436002059,1,0,0,0,0,0,0,1436002047
7718,6113,3842,myconvo,1438196372,1,0,0,0,1,0,0,1436002047
7719,958,3843,myconvo,1451309253,1,0,0,0,0,0,0,1436190691
7720,9534,3843,myconvo,1440660320,1,0,0,0,1,0,0,1436190691
7727,7816,3847,myconvo,1436149268,1,0,0,0,0,0,0,1436139517
7728,7600,3847,myconvo,1436139519,0,0,0,0,1,0,0,1436139517
7729,8346,3848,myconvo,1440660449,1,0,0,0,0,0,0,1440147234
