word_id,lang_id,word_app,word_pack,word_key,word_default,word_custom,word_default_version,word_custom_version,word_js
8474,1,forums,public_boards,sm_overall_posters,"Overall Top Posters","",34011,,0
8475,1,forums,public_boards,sm_overall_posters_title,"View the board&#39;s overall top posters","",32005,,0
8476,1,forums,public_boards,sm_today_posters,"Today's Top Posters","",34011,,0
8477,1,forums,public_boards,sm_all_posters_title,"View today's top 20 posters","",32005,,0
8478,1,forums,public_boards,newslink,"View the latest news","",32005,,0
8479,1,forums,public_boards,no_calendar_events,"There are no forthcoming calendar events","",32005,,0
8480,1,forums,public_boards,calender_f_title,"Forthcoming Calendar Events within the next %s days","",32005,,0
8481,1,forums,public_boards,by,By,"",32005,,0
8482,1,forums,public_boards,oul_name,"Member Name","",32005,,0
8483,1,forums,public_boards,rd_hits,Hits,"",32005,,0
8484,1,forums,public_boards,oul_click,"Last Click","",32005,,0
8485,1,forums,public_boards,whoschatting_none,"There are no members talking in live chat at the moment","",32005,,0
8486,1,forums,public_boards,whoschatting_loadchat,"live chat","",32005,,0
8487,1,forums,public_boards,whoschatting_total,"Member(s) active in","",32005,,0
8488,1,forums,public_boards,sub_forum_title,Subforums,"",32005,,0
8489,1,forums,public_boards,f_queued_posts,"%s unapproved post(s)","",34011,,0
8490,1,forums,public_boards,f_queued_topics,"%s unapproved topic(s)","",34011,,0
8491,1,forums,public_boards,f_queued,"%s unapproved topic(s) and %s unapproved post(s)","",34011,,0
8492,1,forums,public_boards,recent_by,by,"",32005,,0
8493,1,forums,public_boards,todays_top_posters,"Today's Top Posters","",32005,,0
8494,1,forums,public_boards,view_topic,"View topic","",32005,,0
8495,1,forums,public_boards,recently_added_topics,"Recent Topics","",32005,,0
8496,1,forums,public_boards,online_at_once,"Most Online","",32005,,0
8497,1,forums,public_boards,upcoming_events,"Upcoming Calendar Events","",32005,,0
8498,1,forums,public_boards,newest_member,"Newest Member","",32005,,0
8499,1,forums,public_boards,total_posts,"Total Posts","",32005,,0
8500,1,forums,public_boards,total_members,"Total Members","",32005,,0
8501,1,forums,public_boards,last_post,"Last post","",32005,,0
8502,1,forums,public_boards,view_unapproved,"View unapproved items","",32005,,0
8503,1,forums,public_boards,subforums,Subforums:,"",32005,,0
8504,1,forums,public_boards,go_to_forum,"Go to forum","",32005,,0
8505,1,forums,public_boards,stats,Stats,"",32005,,0
8506,1,forums,public_boards,forums_in_cat,"Forums within the category","",32005,,0
8507,1,forums,public_boards,view_cat,"View %s","",34011,,0
8508,1,forums,public_boards,ex_col,Expand/Collapse,"",32005,,0
8509,1,forums,public_boards,sidebar_open,Open,"",32005,,0
8510,1,forums,public_boards,toggle_cat,"Toggle %s","",34011,,0
8511,1,forums,public_boards,sidebar_close,Close,"",32005,,0
8512,1,forums,public_boards,board_index_title,"Community Index","",32005,,0
8513,1,forums,public_boards,norecent_topics_hook,"No recent topics","",32005,,0
8514,1,forums,public_boards,on,On,"",32005,,0
8515,1,forums,public_boards,new_posts,"View New Posts","",32005,,0
8516,1,forums,public_boards,view_entry,"View blog entry","",32005,,0
8517,1,forums,public_boards,norecent_entries_hook,"No recent blog entries","",32005,,0
8518,1,forums,public_boards,recently_added_entries,"Recent Blog Entries","",32005,,0
8519,1,forums,public_boards,recent_gallery_images,"Recent Gallery Images","",32005,,0
8520,1,forums,public_boards,norecent_status_updates,"No recent status updates","",32005,,0
8521,1,forums,public_boards,recent_status_updates,"Recent Status Updates","",32005,,0
8522,1,forums,public_boards,update_status_default,"What's on your mind?","",32005,,0
8523,1,forums,public_boards,macro__markread,"Mark as read","",32005,,0
8524,1,forums,public_boards,macro__unreadf,"Unread forum","",32005,,0
8525,1,forums,public_boards,macro__readf,"Read forum","",32005,,0
8526,1,forums,public_boards,macro__unreadcat,"Unread category","",32005,,0
8527,1,forums,public_boards,macro__readcat,"Read category","",32005,,0
8528,1,forums,public_boards,macro__unreadpw,"Unread forum (password protected)","",32005,,0
8529,1,forums,public_boards,macro__readpw,"Read forum (password protected)","",32005,,0
8530,1,forums,public_boards,macro__readonly,"Read-only forum","",32005,,0
8531,1,forums,public_boards,macro__redirect,"Redirect forum","",32005,,0
8532,1,forums,public_boards,popular_tags,"Popular Tags","",32005,,0
8533,1,forums,public_boards,slh_nothingtoshow,"No items to show","",32005,,0
8534,1,forums,public_boards,slh_recently,Latest,"",32005,,0
8535,1,forums,public_boards,slh_mostly,Most,"",32005,,0
8536,1,forums,public_boards,slh_title,"Shared Links","",32005,,0
8537,1,forums,public_boards,viewallupdates,"View All Updates","",32005,,0
8538,1,forums,public_boards,hook_facebookactivity,"Recent Facebook Activity","",32005,,0
8539,1,forums,public_boards,online_link,"See full list","",32005,,0
8540,1,forums,public_boards,online_right_now,"%s users are online","",32005,,0
8541,1,forums,public_boards,next_occurrence,"Occurs on ","",32005,,0
8542,1,forums,public_boards,view_last_post,"View last post","",32005,,0
8543,1,forums,public_boards,view_new_post,"Go to the first unread post","",32005,,0
8544,1,forums,public_boards,wi_toggle_start,Toggle,"",32005,,0
8545,1,forums,public_boards,wi_toggle_end,"forums with no new","",32005,,0
8546,1,forums,public_boards,wi_t_toggle_end,"topic with no new","",32005,,0
8547,1,forums,public_boards,watched_topics,Topics,"",32005,,0
8548,1,forums,public_boards,watched_forums,Forums,"",32005,,0
8549,1,forums,public_forums,forum_no_start_topic,"You cannot start a new topic","",32005,,0
8550,1,forums,public_forums,forum_by,By:,"",32005,,0
8551,1,forums,public_forums,sort_submit,"Update Filter","",32005,,0
8552,1,forums,public_forums,need_password_txt,"<b>This forum is protected by a password!</b><br/ >You must enter the correct forum password to gain access to this forum. Please ensure that your browser is capable of storing temporary cookies.","",34011,,0
8553,1,forums,public_forums,need_password,"Enter Forum Password","",32005,,0
8554,1,forums,public_forums,enter_pass,"Forum Password","",32005,,0
8555,1,forums,public_forums,f_pass_submit,Proceed,"",32005,,0
8556,1,forums,public_forums,topicfilter_ireplied,"Topics I Replied In","",32005,,0
8557,1,forums,public_forums,topicfilter_moved,Moved,"",32005,,0
8558,1,forums,public_forums,topicfilter_istarted,"Topics I Started","",32005,,0
8559,1,forums,public_forums,topicfilter_poll,Polls,"",32005,,0
8560,1,forums,public_forums,topicfilter_locked,Locked,"",32005,,0
8561,1,forums,public_forums,topicfilter_hot,Hot,"",32005,,0
8562,1,forums,public_forums,topicfilter_open,Open,"",32005,,0
8563,1,forums,public_forums,topicfilter_all,"All Topics","",32005,,0
8564,1,forums,public_forums,ascending_order,"Ascending (A-Z)","",32005,,0
8565,1,forums,public_forums,sort_by_views,Views,"",32005,,0
8566,1,forums,public_forums,descending_order,"Descending (Z-A)","",32005,,0
8567,1,forums,public_forums,sort_by_attach,Attachments,"",32005,,0
8568,1,forums,public_forums,sort_by_start,"Topic Started","",32005,,0
8569,1,forums,public_forums,sort_by_replies,Replies,"",32005,,0
8570,1,forums,public_forums,sort_by_topic,"Topic Title","",32005,,0
8571,1,forums,public_forums,sort_by_poster,"Topic Starter","",32005,,0
8572,1,forums,public_forums,sort_by_last_poster,"Last Poster","",32005,,0
8573,1,forums,public_forums,show_7_days,"Last 7 days","",32005,,0
8574,1,forums,public_forums,sort_by_date,"Last Post","",32005,,0
8575,1,forums,public_forums,show_all,"Show All","",32005,,0
8576,1,forums,public_forums,show_last_visit,"Since Last Visit","",32005,,0
8577,1,forums,public_forums,show_year,"Last 365 days","",32005,,0
8578,1,forums,public_forums,show_90_days,"Last 90 days","",32005,,0
8579,1,forums,public_forums,show_30_days,"Last 30 days","",32005,,0
8580,1,forums,public_forums,show_60_days,"Last 60 days","",32005,,0
8581,1,forums,public_forums,show_10_days,"Last 10 days","",32005,,0
8582,1,forums,public_forums,show_25_days,"Last 25 days","",32005,,0
8583,1,forums,public_forums,show_20_days,"Last 20 days","",32005,,0
8584,1,forums,public_forums,show_15_days,"Last 15 days","",32005,,0
8585,1,forums,public_forums,show_5_days,"Last 5 days","",32005,,0
8586,1,forums,public_forums,show_today,"From Today","",32005,,0
8587,1,forums,public_forums,logged_in,"You have been authorized to access this forum","",32005,,0
8588,1,forums,public_forums,pm_moved,"This topic has been moved","",32005,,0
8589,1,forums,public_forums,pm_locked,"This topic is locked","",32005,,0
8590,1,forums,public_forums,pm_poll_no,"Poll (No New)","",32005,,0
8591,1,forums,public_forums,pm_hot_new,"Hot Topic (New)","",32005,,0
8592,1,forums,public_forums,pm_poll,"Poll (New)","",32005,,0
8593,1,forums,public_forums,pm_hot_no,"Hot Topic (No New)","",32005,,0
8594,1,forums,public_forums,pm_open_new,"New Replies","",32005,,0
8595,1,forums,public_forums,pm_open_no,"No New Replies","",32005,,0
8596,1,forums,public_forums,search_forum,"Search forum","",32005,,0
8597,1,forums,public_forums,active_users_titlef,"%s user(s) are browsing this forum","",32005,,0
8598,1,forums,public_forums,attach_page_title,Attachments,"",32005,,0
8599,1,forums,public_forums,attach_post_date,"Posted on","",32005,,0
8600,1,forums,public_forums,attach_post,"Post #","",32005,,0
8601,1,forums,public_forums,topic_attach,"attachment(s): View","",32005,,0
8602,1,forums,public_forums,attach_title,Attachment,"",32005,,0
8603,1,forums,public_forums,attach_size,Size,"",32005,,0
8604,1,forums,public_forums,f_go,"With Selected","",32005,,0
8605,1,forums,public_forums,mm_title,Multi-Moderation,"",32005,,0
8606,1,forums,public_forums,cpt_unapprove_f,"Set Invisible (Unapprove)","",32005,,0
8607,1,forums,public_forums,cpt_approve_f,Approve,"",34011,,0
8608,1,forums,public_forums,cpt_undelete_f,"Restore Deleted Topics","",32005,,0
8609,1,forums,public_forums,cpt_merge_f,Merge,"",34011,,0
8610,1,forums,public_forums,cpt_delete_f,Delete,"",34011,,0
8611,1,forums,public_forums,cpt_move_f,Move,"",34011,,0
8612,1,forums,public_forums,cpt_pin_f,Pin,"",34011,,0
8613,1,forums,public_forums,cpt_unpin_f,Unpin,"",34011,,0
8614,1,forums,public_forums,cpt_open_f,Unlock,"",34011,,0
8615,1,forums,public_forums,cpt_close_f,Lock,"",34011,,0
8616,1,forums,public_forums,back_to_forum,"Return to the forum","",32005,,0
8617,1,forums,public_forums,mod_prune,"Prune / Mass Move","",32005,,0
8618,1,forums,public_forums,mod_showallposts,"Show All Topics With Invisible Posts","",32005,,0
8619,1,forums,public_forums,mod_showallinvisible,"Show All Invisible Topics","",32005,,0
8620,1,forums,public_forums,mark_as_read,"Mark this forum as read","",32005,,0
8621,1,forums,public_forums,announce_row,Announcement,"",32005,,0
8622,1,forums,public_forums,remember_options,"Remember filters","",32005,,0
8623,1,forums,public_forums,ft_title_stop,"Stop Following Forum","",32005,,0
8624,1,forums,public_forums,jscript_otherpage,"from other pages","",32005,,0
8625,1,forums,public_forums,forum_topic_list,"Topics In This Forum","",32005,,0
8626,1,forums,public_forums,ft_title,"Follow This Forum","",32005,,0
8627,1,forums,public_forums,filter_options,"Click here to show filter options","",32005,,0
8628,1,forums,public_forums,mod_hidden_posts,"Show Topics With Hidden Posts","",32005,,0
8629,1,forums,public_forums,mod_resync,"Resynchronize Forum","",32005,,0
8630,1,forums,public_forums,mod_hidden,"Show Hidden","",34011,,0
8631,1,forums,public_forums,mod_prumemovetopics,"Prune/Mass Move Topics","",32005,,0
8632,1,forums,public_forums,forum_management,"Forum Management","",32005,,0
8633,1,forums,public_forums,goto_last_post,"Go to last post","",32005,,0
8634,1,forums,public_forums,no_topics,"No topics were found. This is either because there are no topics in this forum, or the topics are older than the current age cut-off.","",32005,,0
8635,1,forums,public_forums,replies,replies,"",32005,,0
8636,1,forums,public_forums,views,views,"",32005,,0
8637,1,forums,public_forums,view_uapproved_posts,"View unapproved posts","",32005,,0
8638,1,forums,public_forums,reply,reply,"",32005,,0
8639,1,forums,public_forums,topic_goto_page,"- page","",34011,,0
8640,1,forums,public_forums,topic_started_on,"- started ","",34011,,0
8641,1,forums,public_forums,first_unread_post,"Go to first unread post","",32005,,0
8642,1,forums,public_forums,topic_open,Unlock,"",34011,,0
8643,1,forums,public_forums,topic_close,Lock,"",34011,,0
8644,1,forums,public_forums,topic_move,Move,"",34011,,0
8645,1,forums,public_forums,topic_unpin,Unpin,"",34011,,0
8646,1,forums,public_forums,topic_pin,Pin,"",34011,,0
8647,1,forums,public_forums,topic_delete,Delete,"",34011,,0
8648,1,forums,public_forums,topic_rename,"Edit Title","",34011,,0
8649,1,forums,public_forums,posted_by,"Posted by","",32005,,0
8650,1,forums,public_forums,topic_select_all,"Select all topics on this page","",32005,,0
8651,1,forums,public_forums,view_announcement,"View announcement","",32005,,0
8652,1,forums,public_forums,topic_start,"Start New Topic","",32005,,0
8653,1,forums,public_forums,goto_forum,"Go to forum","",32005,,0
8654,1,forums,public_forums,topics,Topics,"",32005,,0
8655,1,forums,public_forums,in_last_topic,In:,"",32005,,0
8656,1,forums,public_forums,view_forum_rules,"View forum rules","",32005,,0
8657,1,forums,public_forums,cat_subforums,"Sub-forums within the category","",32005,,0
8658,1,forums,public_forums,view_post,"View post","",32005,,0
8659,1,forums,public_forums,forum_rules,"Forum Rules","",32005,,0
8660,1,forums,public_forums,filter_direction,"Sort direction","",32005,,0
8661,1,forums,public_forums,filter_time,"Time frame","",32005,,0
8662,1,forums,public_forums,filter_type,"Show topic type","",32005,,0
8663,1,forums,public_forums,filter_sort,"Sort by","",32005,,0
8664,1,forums,public_forums,view_reported_posts,"View reported posts","",32005,,0
8665,1,forums,public_forums,rename_topic_update,Update,"",32005,,0
8666,1,forums,public_forums,view_deleted_posts,"View deleted posts","",32005,,0
8667,1,forums,public_forums,nmo_t_delete_softed,"&middot; Permanently Remove %s deleted forum topics","",32005,,0
8668,1,forums,public_forums,nmo_t_restore,"&middot; Restore %s deleted forum topics","",32005,,0
8669,1,forums,public_forums,nmo_t_delete_approve,"&middot; Permanently Remove %s un-approved forum topics","",32005,,0
8670,1,forums,public_forums,dlt_delete_now,"Delete Now","",32005,,0
8671,1,forums,public_forums,nmo_t_approve,"&middot; Approve %s un-approved forum topics","",32005,,0
8672,1,forums,public_forums,dlt_delete_from_topic_extra,"It may be available for review in the ModeratorCP","",32005,,0
8673,1,forums,public_forums,dltt_delete_from_topic_desc,"This option <strong>completely removes the topic</strong> from the forum.","",32005,,0
8674,1,forums,public_forums,dlt_delete_from_topic,"Delete From Forum","",32005,,0
8675,1,forums,public_forums,dlt_delete_from_topic_desc,"This option <strong>completely removes the post</strong> from the topic.","",32005,,0
8676,1,forums,public_forums,dlt_reason,Reason:,"",32005,,0
8677,1,forums,public_forums,dlt_remove,Remove,"",32005,,0
8678,1,forums,public_forums,dlt_remove_from_view_extra,"Moderators may be still be able to view it","",32005,,0
8679,1,forums,public_forums,dltt_remove_from_view_desc,"This option <strong>hides the topic</strong>, but leaves it in the forum.","",32005,,0
8680,1,forums,public_forums,dlt_remove_from_view_desc,"This option <strong>hides the post</strong>, but leaves it in the topic.","",32005,,0
8681,1,forums,public_forums,dlt_remove_from_view,"Remove From View","",32005,,0
8682,1,forums,public_forums,dlt_title,"Delete Topic","",32005,,0
8683,1,forums,public_forums,dlt_delete_topic,Delete,"",32005,,0
8684,1,forums,public_forums,dlt_restore_topic,Unhide,"",34011,,0
8685,1,forums,public_forums,tdb__noreasongi,"No reason given","",32005,,0
8686,1,forums,public_forums,tdb__forumindex,"Topic hidden by %s, ","",34011,,0
8687,1,forums,public_forums,lastby,"Last by","",32005,,0
8688,1,forums,public_forums,you_posted_here,"You posted in this topic","",32005,,0
8689,1,forums,public_forums,like_totalcount_follow_f,"%s member(s) follow this forum","",32005,,0
8690,1,forums,public_forums,like_unfollow_f,"unfollow this forum","",32005,,0
8691,1,forums,public_forums,like_ucfirst_unfollow_f,"Unfollow this forum","",32005,,0
8692,1,forums,public_forums,like_follow_f,"follow this forum","",32005,,0
8693,1,forums,public_forums,like_ucfirst_follow_f,"Follow this forum","",32005,,0
8694,1,forums,public_forums,topic_started_by,"Started by %s,","",32005,,0
8695,1,forums,public_forums,topic_is_hot,Hot,"",32005,,0
8696,1,forums,public_forums,load_more_topics,"Load more topics","",32005,,0
8697,1,forums,public_forums,show_mod_tools_desc,"Provides tools for managing topics in this forum","",32005,,0
8698,1,forums,public_forums,show_mod_tools,"Show moderation tools","",32005,,0
8699,1,forums,public_forums,sort_custom,Custom,"",32005,,0
8700,1,forums,public_forums,sort_start,"Start Date","",32005,,0
8701,1,forums,public_forums,sort_replies,"Most Replies","",32005,,0
8702,1,forums,public_forums,sort_views,"Most Viewed","",32005,,0
8703,1,forums,public_forums,sort_recent,"Recently Updated","",32005,,0
8704,1,forums,public_forums,topic_queued_count,"This topic has %s unapproved posts. Click to view.","",34011,,0
8705,1,forums,public_forums,go_back_to,"Back to %s","",32005,,0
8706,1,forums,public_forums,follow_notify_forums,forums,"",32005,,0
8707,1,forums,public_forums,poll_prefix,Poll,"",32005,,0
8708,1,forums,public_forums,mini_page_count,"%s pages","",32005,,0
8709,1,forums,public_forums,forum_topic,Topic,"",32005,,0
8710,1,forums,public_forums,forum_started_by,"Started By","",32005,,0
8711,1,forums,public_forums,forum_stats,Stats,"",32005,,0
8712,1,forums,public_forums,forum_last_post_info,"Last Post Info","",32005,,0
8713,1,forums,public_forums,forum_legend,"Forum Legend","",32005,,0
8714,1,forums,public_forums,forum_led_by,"This forum led by","",32005,,0
8715,1,forums,public_legends,emo_title,Emoticons,"",32005,,0
8716,1,forums,public_legends,bbc_before,"You Type","",32005,,0
8717,1,forums,public_legends,bbc_after,"We Show","",32005,,0
8718,1,forums,public_legends,bbc_intro,"BB Code is a quick and easy way to add effects or formatting to your posts.<br />It is used in a similar format to HTML tags which you may already be familiar with.<br />Below is a quick guide to the most common BB Code uses.","",32005,,0
8719,1,forums,public_legends,bbc_title,"BB Code","",32005,,0
8720,1,forums,public_mod,t_move,"Move Topic","",32005,,0
8721,1,forums,public_mod,edit_f_title,"Topic Title","",32005,,0
8722,1,forums,public_mod,delete_topic,"Deleting Topic, only continue if you wish to delete this topic, there will be no other confirmation screens.","",32005,,0
8723,1,forums,public_mod,t_close,"Close Topic","",32005,,0
8724,1,forums,public_mod,edit_f_desc,"Topic Description","",32005,,0
8725,1,forums,public_mod,p_edited,"Topic Edited","",32005,,0
8726,1,forums,public_mod,t_delete,"Delete Topic","",32005,,0
8727,1,forums,public_mod,top_move,"Move Topic ","",32005,,0
8728,1,forums,public_mod,p_pinned,"Topic Pinned","",32005,,0
8729,1,forums,public_mod,p_moved,"Topic Moved","",32005,,0
8730,1,forums,public_mod,submit_move,"Move topic(s)","",32005,,0
8731,1,forums,public_mod,t_open,"Open Topic","",32005,,0
8732,1,forums,public_mod,t_edit,"Edit Topic","",32005,,0
8733,1,forums,public_mod,top_edit,"Editing Topic ","",32005,,0
8734,1,forums,public_mod,post_deleted,"Post deleted","",32005,,0
8735,1,forums,public_mod,move_exp,"Please select the destination forum and method of moving","",32005,,0
8736,1,forums,public_mod,leave_link,"Leave a link to the new topic in the source forum?","",32005,,0
8737,1,forums,public_mod,ts_redirect,"All members have been unsubscribed from this topic","",32005,,0
8738,1,forums,public_mod,ts_none,"There are no members subscribed to this topic. You can still unsubscribe all members, but it won't make any difference","",32005,,0
8739,1,forums,public_mod,ts_submit,"Unsubscribe all members","",32005,,0
8740,1,forums,public_mod,ts_title,"Topic Subscriptions","",32005,,0
8741,1,forums,public_mod,ts_count,"There are %s members subscribed to this topic, do you wish to unsubscribe them all?","",32005,,0
8742,1,forums,public_mod,mt_submit,"Merge Topics","",32005,,0
8743,1,forums,public_mod,mt_redirect,"The topics have been merged","",32005,,0
8744,1,forums,public_mod,mt_tid_desc,"(Tip: You can simply copy the URL from your browser address bar when viewing the topic and paste it here)","",32005,,0
8745,1,forums,public_mod,mt_new_desc,"Topic Description","",32005,,0
8746,1,forums,public_mod,mt_tid,"Enter in the URL of the topic that you wish to merge with this one.","",32005,,0
8747,1,forums,public_mod,mt_new_title,"Topic Title","",32005,,0
8748,1,forums,public_mod,ml_none,"There are no entries for this topic","",32005,,0
8749,1,forums,public_mod,mt_explain,"Merging topics allows you to 'move' all the posts from another topic into this one. The new topic will be sorted in chronological order, ensure this is the desired effect before continuing. Polls and poll voter information will not be merged.","",32005,,0
8750,1,forums,public_mod,mt_top,"Merge Topic","",32005,,0
8751,1,forums,public_mod,ml_date,Date,"",32005,,0
8752,1,forums,public_mod,ml_desc,Description,"",32005,,0
8753,1,forums,public_mod,ml_name,"Member Name","",32005,,0
8754,1,forums,public_mod,ml_title,"Moderator Log Entries","",32005,,0
8755,1,forums,public_mod,th_last_name,"Last Post by","",32005,,0
8756,1,forums,public_mod,th_avg_post,"Average Posts per day","",32005,,0
8757,1,forums,public_mod,th_start_name,"Topic Started by","",32005,,0
8758,1,forums,public_mod,th_last_date,"Last Post on","",32005,,0
8759,1,forums,public_mod,th_start_date,"Topic Started on","",32005,,0
8760,1,forums,public_mod,th_title,"Topic History Report","",32005,,0
8761,1,forums,public_mod,th_topic,"Topic Title","",32005,,0
8762,1,forums,public_mod,th_desc,"Topic Description","",32005,,0
8763,1,forums,public_mod,st_new_topic,"New Topic Details","",32005,,0
8764,1,forums,public_mod,st_redirect,"The topic has been split","",32005,,0
8765,1,forums,public_mod,st_split,"Move this post","",32005,,0
8766,1,forums,public_mod,st_top_bit,"Posted by <b>%s</b> on <b>%s</b>","",32005,,0
8767,1,forums,public_mod,st_post,"Post Review","",32005,,0
8768,1,forums,public_mod,st_forum,"Forum for new topic","",32005,,0
8769,1,forums,public_mod,st_submit,"Split the selected posts","",32005,,0
8770,1,forums,public_mod,st_top,"Split Topic","",32005,,0
8771,1,forums,public_mod,st_explain,"Splitting a topic allows you to select posts to be moved into a new topic. Please specify the title for the new topic and its destination forum before continuing.<br /><b>Note</b> Long posts are reverted back to code tags and shortened to prevent long pages","",32005,,0
8772,1,forums,public_mod,mm_applied,"Topic multi-moderation %s applied","",32005,,0
8773,1,forums,public_mod,mpt_title,"Prune Settings","",32005,,0
8774,1,forums,public_mod,mpt_help,"Prune Help","",32005,,0
8775,1,forums,public_mod,mpt_confirm,"Prune Confirm","",32005,,0
8776,1,forums,public_mod,errors_found,Error,"",32005,,0
8777,1,forums,public_mod,cp_resync,"Forum Resynchronized","",32005,,0
8778,1,forums,public_mod,cp_tmove_end,"Move selected topics","",32005,,0
8779,1,forums,public_mod,cp_ttitle,"Moving Topics","",32005,,0
8780,1,forums,public_mod,cp_results,Result,"",32005,,0
8781,1,forums,public_mod,cp_result_move,"Number of topics moved: ","",32005,,0
8782,1,forums,public_mod,cp_result_del,"Number of topics deleted: ","",32005,,0
8783,1,forums,public_mod,cp_redirect_topics,"Topics updated","",32005,,0
8784,1,forums,public_mod,cp_tmove_start,"Moving topics","",32005,,0
8785,1,forums,public_mod,cp_tmove_to,"Select a destination forum","",32005,,0
8786,1,forums,public_mod,redirect_modified,"Modified Topic","",32005,,0
8787,1,forums,public_mod,cp_redirect_posts,"Posts updated","",32005,,0
8788,1,forums,public_mod,cmp_notopic,"That is not a valid topic to move these posts into. Please try again and check the input carefully","",32005,,0
8789,1,forums,public_mod,cmp_submit,"Move Posts","",32005,,0
8790,1,forums,public_mod,cmp_topic2,"This is the ID of the topic these posts will be moved into.<br />(Tip: You can simply copy the URL from your browser address bar when viewing the topic and paste it here)","",32005,,0
8791,1,forums,public_mod,cmp_title,"Move Posts","",32005,,0
8792,1,forums,public_mod,cmp_topic,"Enter topic ID","",32005,,0
8793,1,forums,public_mod,cm_attach_alt,Icon,"",32005,,0
8794,1,forums,public_mod,cm_attach_title,"Download attachment","",32005,,0
8795,1,forums,public_mod,cm_delete,Delete,"",32005,,0
8796,1,forums,public_mod,cm_keep,Keep,"",32005,,0
8797,1,forums,public_mod,cm_attach2,"Select which attachments you wish to keep","",32005,,0
8798,1,forums,public_mod,cm_post,"Final Merged Post Date","",32005,,0
8799,1,forums,public_mod,cm_author,"Final Merged Post Author","",32005,,0
8800,1,forums,public_mod,cm_text,"Final Merged Post Content","",32005,,0
8801,1,forums,public_mod,cm_submit,"Merge Posts","",32005,,0
8802,1,forums,public_mod,cm_attach,"Final Merged Post Attachments","",32005,,0
8803,1,forums,public_mod,cm_title,"Merging Posts","",32005,,0
8804,1,forums,public_mod,cp_check_text,"Continue only if satisfied with the results, clicking the link below WILL carry out the action. If you need to make any changes, please adjust the form below and re-check the submission.","",32005,,0
8805,1,forums,public_mod,cp_check_result,"Form Check Results","",32005,,0
8806,1,forums,public_mod,cp_total_match,"Total topics to (re)move","",32005,,0
8807,1,forums,public_mod,cp_total_topics,"Total topics in this forum","",32005,,0
8808,1,forums,public_mod,cp_prune_text,"You may remove topics or move topics to another forum based on your criteria. To move topics, choose a destination forum from the drop down menu. To simply remove the topics, choose 'PRUNE ONLY' from the forums drop down menu. Moving topics will not leave moved links in the source forum.","",32005,,0
8809,1,forums,public_mod,cp_ac_prune,"PRUNE ONLY, DON'T MOVE","",32005,,0
8810,1,forums,public_mod,cp_prune_sub2,"Prune this forum!","",32005,,0
8811,1,forums,public_mod,cp_prune_member,"Were started by member","",32005,,0
8812,1,forums,public_mod,cp_prune_sub1,"Check Form Submission","",32005,,0
8813,1,forums,public_mod,cp_pday_all,"Any type of topic","",32005,,0
8814,1,forums,public_mod,cp_pday_link,"Move linked Topics only","",32005,,0
8815,1,forums,public_mod,cp_pday_open,"Open Topics only","",32005,,0
8816,1,forums,public_mod,cp_pday_closed,"Locked Topics only","",32005,,0
8817,1,forums,public_mod,cp_prune_type,"Matches the topic state","",32005,,0
8818,1,forums,public_mod,mps_ignorepin,"Is not a pinned topic","",32005,,0
8819,1,forums,public_mod,cp_prune_days,"Prune Topics Which...","",32005,,0
8820,1,forums,public_mod,cp_prune_replies,"Have less than <em>n</em> replies","",32005,,0
8821,1,forums,public_mod,cp_prune,"Manage Topics in forum: ","",32005,,0
8822,1,forums,public_mod,cp_action,"Prune Action","",32005,,0
8823,1,forums,public_mod,cp_prune_dorem,"Remove the topics!","",32005,,0
8824,1,forums,public_mod,cp_per_go,"Process <em>n</em> topics per cycle","",32005,,0
8825,1,forums,public_mod,cp_prune_domove,"Move the topics!","",32005,,0
8826,1,forums,public_mod,cp_prune_days2,"Have no replies over <em>n</em> days","",32005,,0
8827,1,forums,public_mod,cp_prune_action2,"Prune or move to","",32005,,0
8828,1,forums,public_mod,cp_optional,"All these settings are optional","",32005,,0
8829,1,forums,public_mod,cp_batch_done,"%s topics processed so far. %s to go...","",32005,,0
8830,1,forums,public_mod,mod_from_id,"From Topic ID:","",32005,,0
8831,1,forums,public_mod,mod_from,From:,"",32005,,0
8832,1,forums,public_mod,acp_unpinned_topic,"Unpinned Topic","",32005,,0
8833,1,forums,public_mod,acp_pinned_topic,"Pinned Topic","",32005,,0
8834,1,forums,public_mod,acp_locked_topic,"Locked Topic","",32005,,0
8835,1,forums,public_mod,acp_opened_topic,"Opened Topic","",32005,,0
8836,1,forums,public_mod,acp_edit_title,"Moderator edited a topic title: (ID: %s) from '%s' to '%s'","",32005,,0
8837,1,forums,public_mod,acp_deleted_a_topic,"Deleted a topic","",32005,,0
8838,1,forums,public_mod,acp_moved_a_topic,"Moved a topic from %s to %s","",32005,,0
8839,1,forums,public_mod,acp_merged_posts,"Merged post ids: %s","",32005,,0
8840,1,forums,public_mod,acp_merged_topic,"Merged topic '%s' with '%s'","",32005,,0
8841,1,forums,public_mod,acp_deleted_topics,"Deleted topics (IDs: %s )","",32005,,0
8842,1,forums,public_mod,acp_multi_mod,"Applied multi-mod '%s' on forum %s","",32005,,0
8843,1,forums,public_mod,acp_altered_topics,"Altered topics (%s) (%s)","",32005,,0
8844,1,forums,public_mod,acp_moved_topics,"Moved topics from %s to %s","",32005,,0
8845,1,forums,public_mod,acp_pruned_forum,"Pruned Forum","",32005,,0
8846,1,forums,public_mod,acp_mass_moved,"Mass moved topics","",32005,,0
