mt_id,mt_date,mt_title,mt_hasattach,mt_starter_id,mt_start_time,mt_last_post_time,mt_to_count,mt_to_member_id,mt_replies,mt_first_msg_id,mt_is_draft,mt_is_deleted,mt_is_system
4891,1473435020,Hello!,0,11691,1473435020,1473502197,2,0,5,20471,0,0,0
4892,1473463021,Supp,0,13328,1473463021,1473570031,1,0,5,20476,0,0,0
4894,1473473578,Hey.,0,7600,1473473578,1473473578,1,0,1,20482,0,0,0
4895,1473608866,Religion,0,13354,1473608866,1474640712,2,0,14,20506,0,0,0
4896,1473609456,"Just chattin'",0,13354,1473609456,1474669711,2,0,11,20507,0,0,0
4897,1473640109,Dalmatia,0,9930,1473640109,1473671694,2,0,2,20516,0,0,0
4898,1473692407,Hil!,0,9534,1473692407,1473712662,2,0,6,20519,0,0,0
4899,1473716508,"Hey friend",0,3491,1473716508,1473735963,2,0,3,20529,0,0,0
4900,1473727476,"Fort MacMurray was Divine Intervention from God!",0,7405,1473727476,1473773367,1,0,6,20533,0,0,0
4901,1473730549,Atomwaffen,0,13425,1473730549,1490504301,1,0,15,20538,0,0,0
4902,1473750569,"Ivan the Terrible",0,9930,1473750569,1473750777,1,0,4,20547,0,0,0
4903,1473766787,Hey.,0,13439,1473766787,1473840100,2,0,9,20551,0,0,0
4904,1473766907,"Hey again.",0,13439,1473766907,1473766907,2,0,1,20552,0,0,0
4905,1473834393,"Hello, I'm new here",0,13431,1473834393,1474512469,2,0,9,20567,0,0,0
4906,1473956191,Welcome,0,13354,1473956191,1475195244,2,0,4,20583,0,0,0
4907,1473971301,"Photoshop torrent",0,13425,1473971301,1474208062,1,0,10,20586,0,0,0
4908,1473976896,"Whats up man",0,6113,1473976896,1474083527,1,0,6,20587,0,0,0
4909,1473994096,"new york chapter",0,13427,1473994096,1474017855,2,0,4,20591,0,0,0
4910,1474022520,Hitler,0,9930,1474022520,1474033641,2,0,2,20602,0,0,0
4911,1474023333,"Hitler biography",0,9930,1474023333,1474047189,2,0,2,20603,0,0,0
4912,1474107897,Hello,0,7600,1474107897,1474210478,1,0,11,20614,0,0,0
4913,1474125515,Atomwaffen,0,6249,1474125515,1474652689,2,0,4,20625,0,0,0
4914,1474158973,"It's halftime!",0,13342,1474158973,1474720101,2,0,6,20630,0,0,0
4915,1474169015,Honestly.,0,13439,1474169015,1474174490,2,0,2,20632,0,0,0
4916,1474219979,Atomwaffen,0,9690,1474219979,1478372199,2,0,13,20644,0,0,0
4917,1474234728,NC,0,13425,1474234728,1474252194,2,0,3,20648,0,0,0
4918,1474253208,Atomwaffen,0,6249,1474253208,1474253351,2,0,2,20657,0,0,0
4919,1474253391,Atomwaffen,0,6249,1474253391,1474257814,2,0,2,20659,0,0,0
4920,1474312812,"Spørgsmål fra en Dansker til en anden",0,13354,1474312812,1474313100,2,0,3,20666,0,0,0
4921,1474324762,Hello,0,7600,1474324762,1474324999,1,0,3,20671,0,0,0
4922,1474375884,"Slaw, heval",0,13461,1474375884,1485632766,2,0,10,20678,0,0,0
4923,1474394091,"Atomwaffen Division",0,13448,1474394091,1474394091,2,0,1,20679,0,0,0
4924,1474413645,https://www.nordurvigi.is/,0,13424,1474413645,1474451752,2,0,2,20680,0,0,0
4925,1474568883,Atomwaffen,0,13215,1474568883,1474650488,1,0,4,20686,0,0,0
4926,1474576024,"сс",0,9622,1474576024,1474650310,2,0,6,20687,0,0,0
4927,1474705392,Congrats,0,7424,1474705392,1477480162,2,0,6,20710,0,0,0
4928,1474864931,membership,0,13442,1474864931,1474880530,1,0,2,20714,0,0,0
4929,1474901044,Tattoo,0,13354,1474901044,1475780899,2,0,7,20716,0,0,0
4930,1474929536,Discord,0,9864,1474929536,1474929853,1,0,2,20717,0,0,0
4931,1474941864,Atomwaffen,0,6249,1474941864,1475007426,2,0,2,20719,0,0,0
4932,1474946533,",?",0,7600,1474946533,1474946533,1,0,1,20720,0,0,0
4933,1475025523,Hey,0,13110,1475025523,1475029573,1,0,9,20722,0,0,0
4934,1475058141,Activism,0,9920,1475058141,1475150910,2,0,8,20731,0,0,0
4935,1475059093,Yo,0,3491,1475059093,1475730782,2,0,4,20732,0,0,0
4936,1475087457,Noose,0,9694,1475087457,1485070631,1,0,3,20739,0,0,0
4937,1475101867,Skype,0,9476,1475101867,1475106866,2,0,2,20741,0,0,0
4938,1475153004,Hey,0,2075,1475153004,1475153004,2,0,1,20746,0,0,0
4939,1475153378,Hi,0,2075,1475153378,1475166512,2,0,4,20747,0,0,0
4940,1475153506,Hey,0,13120,1475153506,1476619550,2,0,3,20749,0,0,0
4941,1475154270,Skpye,0,2075,1475154270,1475154652,2,0,2,20751,0,0,0
4942,1475160566,Skype,0,2075,1475160566,1475171766,2,0,2,20753,0,0,0
4943,1475211881,Sup,0,9571,1475211881,1475212148,2,0,3,20758,0,0,0
4944,1475230232,Jews,0,9930,1475230232,1475277799,1,0,2,20761,0,0,0
4945,1475321984,"TIME'S UP",0,13342,1475321984,1475321984,2,0,1,20764,0,0,0
4946,1475392866,Aus,0,9476,1475392866,1475403932,2,0,2,20767,0,0,0
4948,1475586408,Hello.,0,13500,1475586408,1475586408,2,0,1,20779,0,0,0
4949,1475590854,Hello.,0,13500,1475590854,1475592685,2,0,3,20780,0,0,0
4950,1475593102,Discord,0,0,1475593102,1475593214,2,0,2,20783,0,0,0
4951,1475617137,Trivmvirate,0,13061,1475617137,1476103171,2,0,2,20786,0,0,0
4952,1475693056,"fascist pmc",0,9668,1475693056,1475698419,2,0,3,20788,0,0,0
4953,1475696036,Salut,0,9606,1475696036,1475701748,2,0,13,20789,0,0,0
4954,1475719707,"Crazy Jew",0,9930,1475719707,1475778358,2,0,2,20807,0,0,0
4955,1475748589,Sassanach,0,12979,1475748589,1475760960,2,0,3,20809,0,0,0
4957,1475958517,skype,0,7600,1475958517,1475958517,1,0,1,20817,0,0,0
4959,1476124085,Hello,0,13490,1476124085,1479179453,2,0,4,20836,0,0,0
4960,1476156709,"The Next Leap",0,8232,1476156709,1476380347,2,0,5,20840,0,0,0
4961,1476160494,"Fascist PMC",0,9668,1476160494,1486180016,2,0,10,20841,0,0,0
4962,1476161428,military,0,9217,1476161428,1476162455,1,0,6,20842,0,0,0
4963,1476180260,AR,0,9476,1476180260,1476948056,2,0,8,20852,0,0,0
4964,1476214669,"Unite In The Light",0,13342,1476214669,1476295806,2,0,4,20854,0,0,0
4965,1476237741,"test msg",0,13292,1476237741,1476342325,1,0,3,20862,0,0,0
4966,1476238157,Hail,0,13292,1476238157,1483126903,2,0,8,20863,0,0,0
4967,1476245414,Thanks,0,13532,1476245414,1476245414,1,0,1,20865,0,0,0
4968,1476279241,Denomination,0,13110,1476279241,1476330215,1,0,4,20868,0,0,0
4969,1476286538,"The real islamic relationship with christians",0,13298,1476286538,1476353010,2,0,11,20869,0,0,0
4970,1476335813,AR,0,9920,1476335813,1476706795,2,0,7,20887,0,0,0
4971,1476336703,AR,0,9920,1476336703,1480045028,2,0,10,20888,0,0,0
4972,1476390028,Hello,0,13490,1476390028,1479157695,2,0,7,20896,0,0,0
4973,1476390784,Hello,0,13490,1476390784,1477004746,2,0,6,20898,0,0,0
4974,1476390942,Hello,0,13490,1476390942,1476390942,1,0,1,20899,0,0,0
4975,1476391088,Hello,0,13490,1476391088,1476396686,2,0,2,20900,0,0,0
4976,1476391303,Hello,0,13490,1476391303,1476732203,2,0,2,20901,0,0,0
4977,1476391625,Hejsan,0,13490,1476391625,1476391625,2,0,1,20902,0,0,0
4978,1476409871,MEPS,0,13110,1476409871,1476622729,1,0,20,20904,0,0,0
4979,1476461842,"Welcome to Hell",0,9910,1476461842,1476641957,2,0,5,20914,0,0,0
4980,1476464607,Hello,0,13490,1476464607,1479165107,1,0,11,20915,0,0,0
4981,1476464768,Hello,0,13490,1476464768,1476465767,2,0,3,20916,0,0,0
4982,1476465128,Hello,0,13490,1476465128,1476465128,2,0,1,20918,0,0,0
4983,1476466082,"Grupo de Telegram.",0,13505,1476466082,1476720619,2,0,3,20923,0,0,0
4984,1476467077,"Community-New Force",0,13505,1476467077,1476467077,2,0,1,20928,0,0,0
4985,1476467092,"Community-New Force",0,13505,1476467092,1476467092,2,0,1,20929,0,0,0
4986,1476467116,"Community-New Force",0,13505,1476467116,1476619789,2,0,5,20930,0,0,0
4987,1476467143,"Community-New Force",0,13505,1476467143,1476472900,2,0,9,20931,0,0,0
4988,1476467218,"Community-New Force",0,13505,1476467218,1476708780,2,0,2,20932,0,0,0
4989,1476471738,"New Force",0,13505,1476471738,1476481332,2,0,2,20942,0,0,0
4990,1476476856,"Images - Propaganda",0,13298,1476476856,1476834126,2,0,18,20947,0,0,0
4991,1476484448,"Follower of Falange Española?",0,13505,1476484448,1476658665,2,0,6,20951,0,0,0
4992,1476500156,Discord,0,4873,1476500156,1476500799,1,0,2,20954,0,0,0
4993,1476659377,"I live near the springs",0,13426,1476659377,1476659377,2,0,1,20988,0,0,0
4994,1476732005,"сс",0,9622,1476732005,1476732172,2,0,2,20998,0,0,0
4995,1476732018,"Gott mitt uns, Der Sieg ist unser",0,13298,1476732018,1476732018,1,0,1,20999,0,0,0
4996,1476818733,ROTC?,0,13110,1476818733,1477191261,1,0,15,21010,0,0,0
4997,1476821640,"Doubt about gypsies",0,13366,1476821640,1476824469,2,0,2,21011,0,0,0
4998,1476839408,music,0,9861,1476839408,1476903234,1,0,7,21020,0,0,0
4999,1476855471,Tas,0,9521,1476855471,1476856301,2,0,7,21023,0,0,0
5000,1476857302,Tasmania,0,13083,1476857302,1477134646,2,0,7,21030,0,0,0
5001,1476921521,AR,0,9476,1476921521,1476928547,2,0,2,21047,0,0,0
5002,1476979987,Podcast,0,13528,1476979987,1477014148,2,0,2,21053,0,0,0
5003,1477054353,"Colorado chapter",0,13426,1477054353,1477073443,2,0,7,21057,0,0,0
5004,1477208085,"Custom flags",0,11691,1477208085,1477244074,2,0,2,21082,0,0,0
5005,1477278575,Atomwaffen,0,13558,1477278575,1477974002,1,0,3,21085,0,0,0
5006,1477349212,AR,0,9476,1477349212,1477349212,2,0,1,21090,0,0,0
5007,1477356554,Ave!,0,9393,1477356554,1477876072,1,0,3,21093,0,0,0
5009,1477368401,http://ironmarch.org/index.php?/topic/7061-greetings-from-the-north/&page=2#comment-169273,0,9668,1477368401,1477434743,1,0,4,21095,0,0,0
5010,1477417272,Location,0,8192,1477417272,1477422022,2,0,3,21102,0,0,0
5011,1477618299,"South Cali Attomwaffen",0,13263,1477618299,1477659654,2,0,2,21113,0,0,0
5012,1477621290,Advice?,0,9549,1477621290,1477621290,2,0,1,21114,0,0,0
5013,1477692784,Whatsup,0,13110,1477692784,1477711578,1,0,3,21116,0,0,0
5014,1477700492,"Atomwaffen Division Recruitment",0,13024,1477700492,1477853577,1,0,2,21119,0,0,0
5016,1477793824,"Iron March Skype Group",0,3143,1477793824,1477793825,2,0,1,21124,0,0,0
5017,1477801731,Stop,0,13532,1477801731,1477801731,1,0,1,21126,0,0,0
5018,1477859504,"Iron March Skype Group",0,3143,1477859504,1478281537,2,0,2,21128,0,0,0
5019,1477944607,"Mysterium Fasces",0,13527,1477944607,1478306106,2,0,4,21136,0,0,0
5020,1477968735,"Stiff Arm/Roman Salute vs Blessing",0,13539,1477968735,1478176703,2,0,3,21141,0,0,0
5021,1477970412,"Cracka crakck",0,13532,1477970412,1477973812,1,0,10,21142,0,0,0
5022,1477998277,"1st designs!",0,13342,1477998277,1478034316,2,0,3,21156,0,0,0
5023,1478034848,"Hey akhi",0,7600,1478034848,1481612548,1,0,6,21162,0,0,0
5024,1478045739,"Vasil Levski",0,9930,1478045739,1478492803,2,0,3,21163,0,0,0
5025,1478046117,"Bulgarian Far Right",0,9930,1478046117,1478063479,2,0,2,21164,0,0,0
5026,1478048611,Interview,0,13426,1478048611,1478254215,2,0,7,21165,0,0,0
5027,1478049957,Interview,0,13426,1478049957,1478385769,1,0,6,21166,0,0,0
5028,1478055455,Atomwaffen,0,13030,1478055455,1478488452,1,0,7,21168,0,0,0
5029,1478056257,"The Great White North ain't so white anymore",0,7405,1478056257,1494896555,2,0,20,21169,0,0,0
5030,1478058479,"Fascist PMC",0,9668,1478058479,1486149534,2,0,14,21173,0,0,0
5031,1478123098,Welcome,0,13119,1478123098,1481325120,4,0,27,21182,0,0,0
5032,1478128275,Skype,0,13539,1478128275,1478139040,2,0,2,21187,0,0,0
5033,1478152763,Degeneracy,0,9720,1478152763,1478228529,2,0,5,21193,0,0,0
5034,1478205632,Hello,0,13075,1478205632,1478205732,1,0,2,21203,0,0,0
5035,1478223775,Hello!,0,3143,1478223775,1478234405,2,0,3,21208,0,0,0
5036,1478228212,Skype,0,3143,1478228212,1478317371,2,0,2,21209,0,0,0
5037,1478497213,Discord,0,12979,1478497213,1478501229,2,0,2,21267,0,0,0
5038,1478507662,Discord,0,12979,1478507662,1478508628,2,0,3,21270,0,0,0
5039,1478508788,Discord,0,12979,1478508788,1478509731,2,0,2,21273,0,0,0
5040,1478576257,Welcome,0,13532,1478576257,1478576257,1,0,1,21278,0,0,0
5041,1478591000,zdr,0,9144,1478591000,1484602156,2,0,5,21280,0,0,0
5042,1478624029,"Co-managing a facebook page",0,9633,1478624029,1480388424,2,0,3,21283,0,0,0
5043,1478750249,Welcome,0,13083,1478750249,1478951012,2,0,5,21296,0,0,0
5044,1478760418,Response,0,13626,1478760418,1478761935,2,0,5,21299,0,0,0
5045,1478900684,Legionairism,0,13626,1478900684,1478905257,2,0,3,21309,0,0,0
5046,1478938481,"Ethnic Origins of Romanians",0,13626,1478938481,1479001204,2,0,6,21314,0,0,0
5047,1479009511,"Multi posting",0,13532,1479009511,1479073298,1,0,2,21322,0,0,0
5048,1479035109,"Antipodean Resistance",0,13083,1479035109,1479089908,2,0,9,21323,0,0,0
5049,1479045912,Literature.,0,9622,1479045912,1479051240,1,0,6,21328,0,0,0
5050,1479090394,Gday,0,9476,1479090394,1479103142,2,0,3,21340,0,0,0
5051,1479174349,help,0,9861,1479174349,1479177072,1,0,3,21350,0,0,0
5052,1479210372,"Severe Autist Alert",0,13083,1479210372,1479210566,1,0,3,21356,0,0,0
5053,1479211339,Leave,0,13083,1479211339,1479211339,2,0,1,21359,0,0,0
5054,1479212395,"Aussie Dudes identity.",0,13083,1479212395,1479212685,1,0,3,21360,0,0,0
5055,1479216099,"A side of autist served on ice",0,13083,1479216099,1479216429,2,0,3,21363,0,0,0
5056,1479230691,"Outdated topics",0,13342,1479230691,1479310172,1,0,4,21367,0,0,0
5057,1479378124,"I would like to formally surrender.",0,9571,1479378124,1480280476,2,0,2,21375,0,0,0
5058,1479417123,FLAG,0,9861,1479417123,1479526945,1,0,2,21379,0,0,0
5060,1479683787,Serbs,0,9930,1479683787,1479684963,2,0,2,21385,0,0,0
5061,1479683883,"Australian fascists",0,9930,1479683883,1479683883,2,0,1,21386,0,0,0
5062,1479862412,"Welcome to IM",0,13539,1479862412,1485749574,2,0,5,21392,0,0,0
5064,1479962217,Hey,0,9393,1479962217,1480449621,1,0,6,21395,0,0,0
5065,1480034676,Avatar,0,9930,1480034676,1480034677,1,0,1,21400,0,0,0
5066,1480163955,hello.,0,9388,1480163955,1496172691,1,0,13,21409,0,0,0
5067,1480177183,Yo,0,13119,1480177183,1480991664,2,0,7,21415,0,0,0
5068,1480178661,"ноплп",0,53,1480178661,1480178661,1,0,1,21417,0,0,0
5070,1480370599,"Can we talk?",0,13539,1480370599,1480370599,2,0,1,21468,0,0,0
5071,1480381687,Hey,0,7600,1480381687,1489696071,2,0,14,21471,0,0,0
5072,1480399816,Hello,0,7600,1480399816,1480473441,1,0,24,21478,0,0,0
5073,1480468844,hey,0,7600,1480468844,1480468844,1,0,1,21500,0,0,0
5074,1480550531,"Question About Tradition",0,13461,1480550531,1482624066,2,0,16,21516,0,0,0
5075,1480580953,"Antipodean Resistance",0,13083,1480580953,1488363506,2,0,14,21524,0,0,0
5076,1480624521,Jewish?,0,3143,1480624521,1480624521,1,0,1,21533,0,0,0
5077,1480730870,"Fine Donation",0,13083,1480730870,1490353884,2,0,31,21548,0,0,0
5078,1480808710,masks,0,6260,1480808710,1490348745,2,0,7,21565,0,0,0
5079,1480840257,Draft,0,13083,1480840257,1492002311,2,0,2,21569,0,0,0
5081,1480937968,"Question regarding forum status",0,13673,1480937968,1480956320,1,0,2,21578,0,0,0
5082,1480994957,Hey,0,13704,1480994957,1481139540,2,0,3,21590,0,0,0
5083,1481019217,Discussion,0,13342,1481019217,1481242833,2,0,6,21593,0,0,0
5084,1481109189,"Mistake on the website",0,9920,1481109189,1481117353,2,0,2,21613,0,0,0
5086,1481600359,Forum,0,13301,1481600359,1481600359,1,0,1,21655,0,0,0
5087,1481601350,Thanks,0,13301,1481601350,1481601350,2,0,1,21656,0,0,0
5088,1481659886,Hey!,0,1176,1481659886,1481659886,2,0,1,21665,0,0,0
5089,1481660427,Hey!,0,1176,1481660427,1481660427,2,0,1,21666,0,0,0
5090,1481698973,AW.,0,7600,1481698973,1482567002,1,0,3,21668,0,0,0
5091,1481699069,hello.,0,7600,1481699069,1482999002,1,0,5,21669,0,0,0
5092,1481759670,"Hey there taffer",0,13342,1481759670,1481827293,2,0,7,21671,0,0,0
5093,1481782286,"Canadian Atomwaffen?",0,13737,1481782286,1481857781,2,0,4,21675,0,0,0
5094,1481789555,"Theology Discord",0,13582,1481789555,1481821265,2,0,2,21677,0,0,0
5095,1481836037,Ulster,0,9792,1481836037,1481839365,1,0,2,21684,0,0,0
5096,1481846869,"Hey brother.",0,7600,1481846869,1481847041,2,0,2,21688,0,0,0
5097,1482201743,"lol skype?",0,9549,1482201743,1483218007,2,0,8,21702,0,0,0
5098,1482283386,"Quick question.",0,13510,1482283386,1482313510,1,0,2,21709,0,0,0
5099,1482358908,Questions,0,9941,1482358908,1505394359,2,0,14,21714,0,0,0
5100,1482507957,"Hello (again?)",0,13760,1482507957,1482507957,2,0,1,21725,0,0,0
5101,1482518935,Hello,0,13760,1482518935,1482518935,2,0,1,21726,0,0,0
5102,1482703851,"Merry Christmas",0,13298,1482703851,1483140509,2,0,2,21730,0,0,0
5103,1482794300,HELP,0,9861,1482794300,1482889452,1,0,2,21731,0,0,0
5104,1482816987,"Alaska Groups",0,0,1482816987,1482816987,2,0,1,21732,0,0,0
5105,1483000059,"Hello fellow Michigan user",0,13661,1483000059,1483042335,2,0,2,21740,0,0,0
5106,1483000252,fdafxdcwraf,0,13661,1483000252,1483116882,2,0,4,21741,0,0,0
5107,1483045436,Devi,0,9353,1483045436,1483067758,1,0,2,21745,0,0,0
5108,1483290100,Stormfront,0,6260,1483290100,1494500373,2,0,5,21754,0,0,0
5109,1483325233,"Fellow Ohioan",0,9847,1483325233,1485575143,2,0,71,21756,0,0,0
5110,1483328097,atlanta,0,9217,1483328097,1483821488,2,0,10,21769,0,0,0
5111,1483337923,"Wanna join",0,9549,1483337923,1483337923,2,0,1,21777,0,0,0
5112,1483418513,"Ohio division?",0,13792,1483418513,1485397594,1,0,28,21783,0,0,0
5113,1483440745,"Danish stuff",0,9930,1483440745,1502206026,2,0,2,21788,0,0,0
5114,1483446234,Wtf?,0,13342,1483446234,1483488989,2,0,9,21789,0,0,0
5115,1483625445,Music,0,13342,1483625445,1485997221,2,0,21,21817,0,0,0
5116,1483645486,Introduction,0,13825,1483645486,1483645486,2,0,1,21824,0,0,0
5117,1483768643,Sargon,0,9930,1483768643,1484590299,1,0,2,21845,0,0,0
5118,1483880892,"Please Read",0,13661,1483880892,1483880892,1,0,1,21850,0,0,0
5119,1483973555,"RE Jewish Stalin claim",0,13083,1483973555,1484163627,2,0,3,21859,0,0,0
5120,1484212873,Chetniks,0,9930,1484212873,1484232864,1,0,2,21911,0,0,0
5121,1484212899,Chetniks,0,9930,1484212899,1484214217,2,0,2,21912,0,0,0
5122,1484487163,Alt-right,0,13831,1484487163,1484842095,2,0,3,21952,0,0,0
5123,1484542385,"New thread cuz the old one got way too long",0,13461,1484542385,1494705205,2,0,23,21964,0,0,0
5124,1484591422,"Krum vs Simeon",0,13880,1484591422,1484591422,2,0,1,21970,0,0,0
5125,1484592771,"сс",0,9622,1484592771,1484663829,2,0,13,21971,0,0,0
5126,1484617193,"I am an admiirer.",0,13827,1484617193,1484702886,2,0,3,21989,0,0,0
5127,1484617824,Welcome,0,13110,1484617824,1486681760,1,0,20,21990,0,0,0
5128,1484687478,"American Vanguard Contact",0,13256,1484687478,1484693612,1,0,5,22006,0,0,0
5129,1484696632,"Local Chapter",0,13865,1484696632,1485350939,1,0,9,22011,0,0,0
5130,1484701244,Hey,0,13110,1484701244,1484705653,1,0,15,22015,0,0,0
5131,1484745193,"Join Discord",0,13246,1484745193,1485070512,1,0,9,22034,0,0,0
5132,1484764841,Skydas.,0,13880,1484764841,1484928667,2,0,13,22037,0,0,0
5133,1484782929,"hello mr. svinsk",0,13880,1484782929,1484782929,2,0,1,22038,0,0,0
5134,1484786091,Status,0,13532,1484786091,1484786091,1,0,1,22039,0,0,0
5135,1484859038,alt-right,0,13831,1484859038,1484886555,2,0,4,22051,0,0,0
5136,1484862088,"The Alt-right",0,13831,1484862088,1484879842,1,0,2,22052,0,0,0
5137,1484949805,"New Guy",0,13879,1484949805,1484949805,2,0,1,22064,0,0,0
5138,1484955349,Skype,0,13539,1484955349,1485553095,2,0,3,22065,0,0,0
5139,1484955488,Skype,0,13539,1484955488,1485917660,2,0,24,22066,0,0,0
5140,1484968842,"A Good Start To Fascism",0,13346,1484968842,1491704993,2,0,15,22090,0,0,0
5141,1484969987,Government,0,13532,1484969987,1485984329,2,0,6,22092,0,0,0
5142,1485015922,"British Movement",0,9792,1485015922,1485044825,2,0,5,22095,0,0,0
5143,1485023921,.,0,13880,1485023921,1485035160,2,0,4,22099,0,0,0
5144,1485072099,"I want to apologize",0,13264,1485072099,1485176645,1,0,5,22108,0,0,0
5145,1485132099,"Need Help",0,13679,1485132099,1485637936,1,0,7,22111,0,0,0
5146,1485197073,"oi tip",0,13900,1485197073,1485198221,2,0,26,22123,0,0,0
5147,1485198068,"Irish nationalist discord",0,13698,1485198068,1485205423,2,0,12,22143,0,0,0
5148,1485211159,Blog,0,9792,1485211159,1485429443,1,0,5,22162,0,0,0
5149,1485240036,Atomwaffen,0,9720,1485240036,1485327639,2,0,3,22163,0,0,0
5150,1485281395,"Луковмарш",0,9512,1485281395,1485283705,2,0,4,22165,0,0,0
5151,1485285530,"Irish nationalist discord",0,13698,1485285530,1485286389,2,0,6,22170,0,0,0
5152,1485297531,Hungary,0,9930,1485297531,1485305346,1,0,2,22177,0,0,0
5154,1485328869,"ur dumb lol",0,13900,1485328869,1485328869,2,0,1,22196,0,0,0
5155,1485357771,OMFGREALLY!?,0,13342,1485357771,1485357771,1,0,1,22198,0,0,0
5156,1485363842,"Welcome to the Forum!",0,13353,1485363842,1485374981,2,0,6,22200,0,0,0
5157,1485368912,"Regarding a previous thread.",0,13353,1485368912,1485381816,1,0,3,22201,0,0,0
5158,1485398051,Islam,0,13860,1485398051,1485493843,2,0,7,22216,0,0,0
5159,1485401333,Discord?,0,13792,1485401333,1485403115,1,0,3,22218,0,0,0
5160,1485489914,Group,0,13083,1485489914,1485492128,2,0,3,22229,0,0,0
5161,1485553042,Hey,0,13342,1485553042,1487845089,2,0,9,22238,0,0,0
5162,1485702045,orthobros,0,13914,1485702045,1485829042,2,0,3,22257,0,0,0
5163,1485711474,hey,0,168,1485711474,1485711474,2,0,1,22258,0,0,0
5164,1485711992,Arkansas,0,168,1485711992,1485711992,2,0,1,22259,0,0,0
5165,1485726418,"hey man",0,9571,1485726418,1485735635,2,0,7,22260,0,0,0
5166,1485738547,"you should get on tox famo",0,9549,1485738547,1485738548,2,0,1,22273,0,0,0
5167,1485771823,Weisse,0,13066,1485771823,1485771823,2,0,1,22277,0,0,0
5168,1485805261,concerns,0,168,1485805261,1486109977,2,0,4,22279,0,0,0
5169,1485825155,"That Is Complicated",0,13831,1485825155,1485825155,2,0,1,22281,0,0,0
5170,1485826944,Involution,0,13831,1485826944,1486199323,1,0,3,22282,0,0,0
5171,1485828851,test,0,28,1485828851,1485828851,2,0,1,22283,0,0,0
5172,1485836667,California,0,9621,1485836667,1485836667,2,0,1,22285,0,0,0
5173,1485853333,"Italo Balbo",0,13831,1485853333,1493025408,1,0,5,22287,0,0,0
5174,1485867758,"EH Discord",0,6237,1485867758,1485898850,1,0,3,22290,0,0,0
5175,1485901818,Islam,0,13698,1485901818,1496264538,2,0,2,22294,0,0,0
5176,1486000349,"Cult of Veles",0,13860,1486000349,1486000349,2,0,1,22304,0,0,0
5177,1486157124,"Join Discord",0,13342,1486157124,1486367626,2,0,3,22325,0,0,0
5178,1486163381,.,0,13880,1486163381,1486163381,2,0,1,22327,0,0,0
5179,1486170758,"Right down the road.",0,12524,1486170758,1486174339,2,0,5,22329,0,0,0
5180,1486200250,man,0,9571,1486200250,1486201477,2,0,2,22339,0,0,0
5181,1486243201,"American Vanguard",0,13735,1486243201,1486366856,2,0,5,22343,0,0,0
5182,1486300484,"Tri State",0,13110,1486300484,1486523974,1,0,15,22344,0,0,0
5183,1486300916,chicago,0,13878,1486300916,1486390386,2,0,2,22345,0,0,0
5184,1486332443,"Atomwaffen California",0,13956,1486332443,1489551367,2,0,7,22347,0,0,0
5185,1486339065,Artwork,0,13937,1486339065,1486413061,1,0,10,22350,0,0,0
5186,1486428204,California,0,13626,1486428204,1486429131,2,0,7,22372,0,0,0
5188,1486577604,Atomwaffen,0,13958,1486577604,1486577604,1,0,1,22399,0,0,0
5189,1486710916,"found some reading material you might like",0,9217,1486710916,1486718996,2,0,2,22422,0,0,0
5190,1486753483,"Hello Sammy",0,13993,1486753483,1487223746,2,0,4,22427,0,0,0
5191,1486864454,Hey,0,9393,1486864454,1487118419,1,0,5,22438,0,0,0
5192,1486926264,"help with hacking",0,9617,1486926264,1486986972,1,0,5,22456,0,0,0
5193,1486980349,"Serb lands",0,9930,1486980349,1486981380,2,0,2,22463,0,0,0
5194,1486981072,"State of Britain",0,9930,1486981072,1487066910,2,0,3,22464,0,0,0
5195,1486996249,"Jó tanács",0,13342,1486996249,1486996249,1,0,1,22469,0,0,0
5196,1486999642,"Flexible and Tolerant Fascist",0,13831,1486999642,1486999642,2,0,1,22470,0,0,0
5197,1487044386,California,0,9621,1487044386,1487054551,2,0,12,22473,0,0,0
5198,1487064380,"Keeping the system",0,13831,1487064380,1487395301,2,0,12,22486,0,0,0
5199,1487064784,Revolutionary,0,13831,1487064784,1487236922,1,0,5,22487,0,0,0
5200,1487111860,"California group",0,13190,1487111860,1487117069,2,0,2,22492,0,0,0
5201,1487113759,Paavo,0,9930,1487113759,1487114624,2,0,2,22493,0,0,0
5202,1487136330,"midwest gathering",0,13023,1487136330,1487522728,2,0,12,22499,0,0,0
5203,1487205669,"Made it!",0,9446,1487205669,1487242679,1,0,10,22511,0,0,0
5204,1487301725,Important,0,9720,1487301725,1503011988,2,0,2,22538,0,0,0
5205,1487307596,Hail,0,13103,1487307596,1494631356,2,0,38,22541,0,0,0
5206,1487393168,???,0,13681,1487393168,1487393168,1,0,1,22548,0,0,0
5207,1487517012,"Italy/Germany economics",0,13831,1487517012,1487517012,2,0,1,22565,0,0,0
5208,1487524859,"Corporatism vs Capitalism",0,13831,1487524859,1487524859,2,0,1,22567,0,0,0
5209,1487547312,Schwarzesonne,0,6260,1487547312,1495194442,2,0,18,22568,0,0,0
5210,1487598739,"Sharing Surplus value of capital",0,13831,1487598739,1487598739,2,0,1,22574,0,0,0
5211,1487639105,"Concerning 'Hello!'",0,14046,1487639105,1487643683,2,0,10,22577,0,0,0
5212,1487657406,Economics,0,13831,1487657406,1487826946,1,0,3,22587,0,0,0
